knot type / confinement radius,1.01
K14n15152,1
K14n15154,1
K14n15426,1
K14n15489,2
K14n15497,1
K14n15528,1
K14n15552,1
K14n15590,1
K14n15616,1
K14n15681,2
K14n15786,1
K14n15885,1
K14n16009,2
K14n16071,1
K14n16076,1
K14n16180,1
K14n16201,1
K14n16250,1
K14n16303,1
K14n16321,1
K14n16346,2
K14n16597,1
K14n16647,1
K14n17212,1
K14n17213,1
K14n17220,1
K14n17245,1
K14n17287,1
K14n17295,1
K14n17300,1
K14n17389,1
K14n17455,2
K14n17516,1
K14n17555,1
K14n18319,1
K14n18372,3
K14n18394,1
K14n18980,1
K14n19201,1
K14n19289,1
K14n19420,1
K14n19592,1
K14n19918,1
K14n19921,1
K14n20591,1
K14n20954,1
K14n20955,1
K14n20956,1
K14n21004,2
K14n21069,3
K14n21079,2
K14n21132,1
K14n21134,1
K14n21139,1
K14n21146,1
K14n21148,1
K14n21174,1
K14n21180,1
K14n21274,1
K14n21419,1
K14n21424,4
K14n21425,3
K14n21426,1
K14n21427,1
K14n21429,1
K14n21448,2
K14n21451,1
K14n21472,1
K14n21475,1
K14n21549,1
K14n21586,1
K14n21607,1
K14n21610,1
K14n21615,1
K14n21724,1
K14n21882,1
K14n21902,1
K14n22097,1
K14n22171,1
K14n22176,1
K14n22177,2
K14n22196,1
K14n22688,1
K14n22712,1
K14n23091,1
K14n23180,1
K14n23312,1
K14n23392,1
K14n23414,2
K14n23555,1
K14n23647,1
K14n24215,2
K14n24313,1
K14n24335,1
K14n24468,1
K14n24479,1
K14n24767,1
K14n24826,1
K14n24828,1
K14n24965,1
K14n24984,1
K14n25125,1
K14n25209,1
K14n25327,1
K14n26132,1
K14n26185,1
K15n40178,1
K15n40180,3
K15n40184,12
K15n40185,7
K15n40186,3
K15n40189,1
K15n40191,3
K15n40214,21
K15n40599,1
K15n41126,1
K15n41127,18
K15n41131,12
K15n41137,1
K15n41141,1
K15n41142,1
K15n41146,1
K15n41150,2
K15n41185,44
K15n41188,3
K15n41189,28
K15n41193,3
K15n41199,1
K15n41202,2
K15n41213,4
K15n41229,1
K15n41235,1
K15n41237,1
K15n43517,1
K15n43552,1
K15n43553,1
K15n45186,1
K15n45459,1
K15n45460,3
K15n45521,1
K15n45522,1
K15n46533,1
K15n46536,1
K15n47800,16
K15n47980,1
K15n48044,1
K15n48045,1
K15n48957,3
K15n48958,1
K15n49036,1
K15n51396,1
K15n51698,1
K15n51709,1
K15n51758,2
K15n51759,1
K15n51910,1
K15n52041,1
K15n52069,1
K15n52079,1
K15n52931,1
K15n52940,4
K15n52941,1
K15n52942,2
K15n52944,1
K15n53217,1
K15n53218,1
K15n53813,1
K15n54616,1
K15n55998,1
K15n56079,4
K15n56285,2
K15n57782,1
K15n59005,1
K15n59006,2
K15n59007,3
K15n59008,3
K15n59434,1
K15n59653,1
K15n60556,1
K15n60872,1
K15n61061,1
K15n71671,1
K15n72599,1
K15n73463,1
K15n76230,2
K15n81452,1
K15n83947,1
K15n84456,1
K15n84468,2
K15n86060,1
K15n86880,1
K15n89587,1
K15n94886,1
K15n96111,1
K15n98382,1
K15n104297,1
K15n107108,1
K15n107194,1
K15n107540,1
K15n107747,1
K15n108186,1
K15n110416,1
K15n111050,1
K15n113683,1
K15n115641,1
K15n124794,1
K15n124836,1
K15n124986,1
K15n124988,2
K15n124993,1
K15n125401,1
K15n125485,1
K15n126702,1
K15n127156,1
K15n127271,1
K15n128836,1
K15n130599,1
K15n130901,1
K15n149411,1
K15n154882,1
K15n161504,1
K15n163834,1
K16n203049,1
K16n246031,1
K16n614175,1
3_1 # 3_1,5048511
3_1 # 4_1,445929
3_1 # 5_1,21193
3_1 # 5_2,31351
3_1 # 6_1,570
3_1 # 6_2,1528
3_1 # 6_3,1067
3_1 # 7_1,3
3_1 # 7_2,5
3_1 # 7_3,4
3_1 # 7_4,10
3_1 # 7_5,5
3_1 # 7_6,13
3_1 # 7_7,12
3_1 # 8_5,1
3_1 # 8_15,1
3_1 # 8_16,3
3_1 # 8_17,4
3_1 # 8_19,172
3_1 # 8_20,123
3_1 # 8_21,29
3_1 # 9_42,5
3_1 # 9_44,1
3_1 # 9_49,1
4_1 # 4_1,5010
4_1 # 5_1,153
4_1 # 6_1,6
4_1 # 6_2,22
4_1 # 6_3,15
4_1 # 8_19,1
4_1 # 8_21,1
5_1 # 5_2,2
5_2 # 5_2,1
3_1 # 3_1 # 3_1,103
3_1 # 3_1 # 4_1,1
Unclassifiable,59
